mp_id,mp_x,mp_y,mp_z,descriptor_hex,observations
18329,0.158970,0.032573,0.371837,"c0260b0cda2ba14b36a2cb58d6e0211d58ac4a213987411e10260b3c9868a380","19;28;42"
18336,0.149119,0.036778,0.370383,"7061021dcbeb244df6a2c30343e009d9786c6a221cd3d7183526d10da178be82","26;28;42;44;45"
18350,0.144427,0.016937,0.388514,"2db0f55577dba0ea5bf9746a68f4cdbd1b7a9238a3fa6edd0f5e5566d7ec46ad","29;42;44;45"
5332,0.218527,0.026373,0.369257,"76a4861e992b06ea9ea28919c6e22815d96f6a233843da7fb9164d3f90680706","7;22;25;26"
2461,0.184397,0.020224,0.379752,"a3e056f96ca9e8471f33f0d28f8b5449cb9d771112ffc3d094b8da429488e98c","5;6;45"
11547,0.141743,0.006083,0.411415,"db5c0ebd28169ca4acd6c287ed2e33cbc665fde7eccd53af82e3fa930c35395f","23;25;27;42"
12345,0.117444,0.012577,0.406258,"6399c65ccbb044efcb53f4ee08b8b6ff6bc2f284d76baef1363a54ffffd4ea1c","20;27;29"
12338,-0.078572,0.044105,0.434698,"0fa8e0f3b5ba6a867f215693892bd6ac3bcb97dc96d8ede2cedf9ee1a6c5c9c4","27;29;32;41;43"
12311,0.094779,0.023101,0.398748,"5260f5e02e29d80bab33b1db8f9b541aaf957f858a67c3d092d8da3ea5884308","4;27;28;29;43;44"
12308,0.132274,0.015346,0.394457,"7cfbf862fa6957d8033d3ca85ff5cb1017dac5721262ea31fbc525fff2f386a3","27;28;29;42;43;44;45"
19660,0.320430,-0.184106,0.338014,"fbaae65c0bf05807e357a6bd2aacd6bfa3a6ec94be4fa6d19a7b50fbe3c4ee4e","9;45;46;47"
12573,0.173638,-0.520476,1.170984,"6bacb5dfadf985afdfdb9038ecfcd4efc1727e113769ebb12d7a5ffb925cd56f","19;21;22;25;26;28;41;42;43"
12566,0.143610,-0.525736,1.137778,"abd48cbf8d35ccbfde538555f2681aebc9023b0daf6c5f93857bda1c985cd81c","19;21;22;23;25;26;28;43;44"
19600,0.274712,-0.091897,0.328119,"7106eda52c0b4d3975a6b3cfd32990135ac46d2fe8facd0cfceae5946da85248","8;9;22;23;24;25;44;45"
